layer	node	score	empty	layer	node	score	description
RareX_layer	CHD2 related disorders	0.7329827633666662		Orphanet_layer	ORPHA:319182	2.513559172322961e-06	Wiedemann-Steiner syndrome
RareX_layer	Cognitive_Impairment_Symptom_Present	0.0015749626322385		Orphanet_layer	ORPHA:544254	1.8780594794439477e-06	SYNGAP1-related developmental and epileptic encephalopathy
RareX_layer	Abnormal_EEG_Symptom_Present	0.0015581025710481		Orphanet_layer	ORPHA:391372	1.5101704013291734e-06	Intellectual disability-severe speech delay-mild dysmorphism syndrome
RareX_layer	Seizures_Symptom_Present	0.0015546069655974		Orphanet_layer	ORPHA:420179	1.3326810082230931e-06	Malan overgrowth syndrome
RareX_layer	PELHS Autism/PDD	0.0011469095300847		Orphanet_layer	ORPHA:261494	1.1694065615860271e-06	Kleefstra syndrome
RareX_layer	PELHS Intellectual disability	0.0010925620636074		Orphanet_layer	ORPHA:2131	8.470176892488254e-07	Alternating hemiplegia of childhood
RareX_layer	ASD_Symptom_Present	0.0010481839874094		Orphanet_layer	ORPHA:464306	7.485195415015371e-07	DYRK1A-related intellectual disability syndrome
RareX_layer	Difficulty_Making_Friends_Symptom_Present	0.0010256424491251		Orphanet_layer	ORPHA:85279	4.839165022713434e-07	KDM5C-related syndromic X-linked intellectual disability
RareX_layer	Repetitive_Stereotypic_Behavior_Symptom_Present	0.0009697326373793		Orphanet_layer	ORPHA:276432	4.534350890670407e-07	Ogden syndrome
RareX_layer	Temper_Tantrums_Symptom_Present	0.0009341082064886		Orphanet_layer	ORPHA:96092	4.216559038296769e-07	8p inverted duplication/deletion syndrome
RareX_layer	Impulsivity_Symptom_Present	0.0009310187483393		Orphanet_layer	ORPHA:96169	4.0171208014734804e-07	Koolen-De Vries syndrome
RareX_layer	Difficulty_Nonverbal_Behaviors_Symptom_Present	0.000809090404858		Orphanet_layer	ORPHA:289494	3.304973504597775e-07	4H leukodystrophy
RareX_layer	Aggressive_Violent_Behavior_Symptom_Present	0.0007797065611422		Orphanet_layer	ORPHA:884	2.6300132201567216e-07	Tetrasomy 12p
RareX_layer	Short_Attention_Span_Symptom_Present	0.0007724568345777		Orphanet_layer	ORPHA:394	2.427780929573173e-07	Classic homocystinuria
RareX_layer	Unusual_Eye_Gaze_Symptom_Present	0.0007432171914438		Orphanet_layer	ORPHA:444077	6.116114986970091e-08	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome
RareX_layer	PELHS Learning disability	0.0007406245408491		Orphanet_layer	HP:0000750	3.901565877269576e-08	Delayed speech and language development
RareX_layer	Coordination_Issues_Symptom_Present	0.0007180882855695		Orphanet_layer	HP:0010864	2.837064791210101e-08	Intellectual disability, severe
RareX_layer	CSHQ Subscale 5: Night Wakings	0.0007057929288196		Orphanet_layer	HP:0000708	2.7186299194264676e-08	Atypical behavior
RareX_layer	Memory_Impairment_Symptom_Present	0.000666682909546		Orphanet_layer	HP:0001250	2.5733527644859545e-08	Seizure
RareX_layer	Mood_Problems_Symptom_Present	0.000656000082712		Orphanet_layer	HP:0001252	2.5294353150165817e-08	Hypotonia
RareX_layer	Constipation_Symptom_Present	0.0006343944126859		Orphanet_layer	HP:0001249	2.500986347919476e-08	Intellectual disability
